execution_id,run_id,condition_id,condition_label,trial_number,schedule_position,request_number,request_id,status,quality_passed,started_offset_ms,completed_offset_ms,client_ttft_ms,client_e2e_ms,client_tpot_ms,prompt_tokens,output_tokens,ollama_prompt_eval_duration_ms,ollama_eval_duration_ms,ollama_output_tokens_per_second,done_reason,gpu_sample_count,gpu_temperature_start_c,gpu_temperature_mean_c,gpu_temperature_max_c,gpu_sm_clock_mean_mhz,gpu_sm_clock_min_mhz,gpu_utilization_mean_pct,gpu_power_mean_w,gpu_limiter_seen,gpu_limited_sw_power_seen,gpu_limited_hw_slowdown_seen,gpu_limited_sw_thermal_seen,gpu_limited_hw_thermal_seen,gpu_limited_hw_power_brake_seen,ollama_engine_tpot_ms,normalized_throughput
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,51,c9319c60-fd52-4d61-820a-e51a2d33fef3,success,True,550167.5476,564146.6327,267.1102,13979.0851,53.772450588235294,68,256,17.393,13712.1,18.66964214088287,length,27,93.0,91.33333333333333,93.0,428.3333333333333,300.0,97.07407407407408,42.05555555555556,True,False,False,True,False,False,53.562890625,0.2839945272024763
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,52,c9d71d8a-09bd-4b53-af7d-5bcae8a41fc4,success,True,564152.2167,577647.0899,269.9563,13494.8732,51.86241921568627,68,256,16.703,13224.975,19.35731447507462,length,26,92.0,91.5,93.0,512.3076923076923,300.0,96.88461538461539,41.995769230769234,True,False,False,True,False,False,51.66005859375,0.29445510153728643
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,53,5b5fd292-4012-41c3-b14f-d636a1b04b61,success,True,577653.9668,591602.1049,276.2944,13948.1381,53.61507333333333,68,256,16.457999,13671.92,18.724509798184894,length,27,92.0,91.48148148148148,93.0,412.77777777777777,300.0,96.92592592592592,42.28148148148148,True,True,False,True,False,False,53.4059375,0.2848291502914788
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,54,6214457b-4bd8-4b71-8b21-a3bac2e2a2f1,success,True,591607.5369,603763.254,282.9874,12155.7171,46.55972431372549,68,256,16.449,11872.895,21.561716834857886,length,23,93.0,91.65217391304348,93.0,589.5652173913044,300.0,96.1304347826087,43.77782608695652,True,False,False,True,False,False,46.37849609375,0.3279875174886222
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,55,30abfc7f-630f-443a-8bb1-2095bf486068,success,True,603768.9668,617007.5715,266.4321,13238.6047,50.87126509803922,68,256,16.604,12972.188,19.73452743669765,length,26,91.0,91.57692307692308,93.0,515.7692307692307,300.0,96.76923076923077,42.45230769230769,True,False,False,True,False,False,50.672609375,0.30019310207754274
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,56,8d6a5fe5-7c0f-4d12-9a15-2571fbe6b35e,success,True,617013.2848,631894.2832,332.6325,14880.9984,57.05241529411765,68,256,18.408,14548.707,17.59606540979896,length,29,92.0,91.55172413793103,93.0,509.48275862068965,300.0,96.65517241379311,41.000689655172415,True,False,False,True,False,False,56.83088671875,0.2676637419705459
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,57,a1883a5a-4542-4092-a6b3-17b640ba9e14,success,True,631899.609,646910.9958,279.7639,15011.3868,57.77107019607843,68,256,16.824,14731.797,17.377377654606562,length,29,93.0,91.48275862068965,93.0,423.1034482758621,300.0,96.96551724137932,41.604827586206895,True,False,False,True,False,False,57.54608203125,0.26433715835570326
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,58,83b3aff6-1605-4aae-80c9-8bdbef16b55b,success,True,646916.536,657679.4183,293.7074,10762.8823,41.05558784313725,68,256,17.945,10469.197,24.452687250034554,length,21,92.0,91.52380952380952,92.0,605.0,300.0,95.66666666666667,45.31666666666666,True,False,False,True,False,False,40.89530078125,0.37196370996295847
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,59,7be1f75c-87b4-4850-a791-1199da8e7b1e,success,True,657685.0276,671392.7501,278.5627,13707.7225,52.66337176470588,68,256,16.696,13429.246,19.06287218210166,length,26,91.0,91.11538461538461,92.0,407.3076923076923,300.0,96.96153846153847,42.89423076923077,True,False,False,True,False,False,52.4579921875,0.2899761726349398
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,60,de38ceae-27e0-4a04-933d-5a976699283b,success,True,671399.6395,683541.3453,294.4912,12141.7058,46.45966509803921,68,256,16.622,11847.404,21.6081092533014,length,24,91.0,91.70833333333333,93.0,528.75,300.0,96.375,42.782916666666665,True,False,False,True,False,False,46.278921875,0.32869321890711883
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,61,8d3fd1ce-a420-464a-b371-03a13f11d404,success,True,683547.3851,698267.0309,296.4045,14719.6458,56.56173058823529,68,256,17.125,14423.509,17.74880162656674,length,28,92.0,91.53571428571429,93.0,504.10714285714283,300.0,96.85714285714286,40.95928571428571,True,False,False,True,False,False,56.34183203125,0.2699870992872175
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,62,f26514bd-341f-4c76-b7c3-8907af7281e1,success,True,698272.3796,713134.7542,384.1769,14862.3746,56.77724588235294,68,256,117.073,14478.439,17.681464141265504,length,29,91.0,91.44827586206897,93.0,493.44827586206895,300.0,97.13793103448276,43.09551724137931,True,False,False,True,False,False,56.55640234375,0.2689627905641675
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,63,24dc9d32-d044-4205-927b-46759443098f,success,True,713140.3197,726540.4336,311.4151,13400.1139,51.32823058823529,68,256,16.565,13088.686,19.55887703318729,length,26,92.0,91.5,93.0,463.2692307692308,300.0,96.38461538461539,41.44538461538461,True,False,False,True,False,False,51.1276796875,0.29752118405568556
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,64,ce8d0938-69f1-48b3-9d01-82e3ba4c8df6,success,True,726547.9216,741677.3314,275.4789,15129.4098,58.2507094117647,68,256,16.601,14853.951,17.234471825038334,length,29,92.0,91.44827586206897,93.0,432.41379310344826,300.0,97.06896551724138,42.80379310344827,True,False,False,True,False,False,58.02324609375,0.2621633366404046
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,65,28f79fa3-ad22-4553-b70d-1ab5f95988fb,success,True,741682.4044,754975.3315,360.0716,13292.9271,50.71708039215686,68,256,90.274,12932.948,19.794404183794754,length,26,90.0,91.1923076923077,93.0,425.7692307692308,300.0,96.6923076923077,42.682307692307695,True,False,False,True,False,False,50.519328125,0.3011039212755727
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,66,8d47c8d0-88ac-40f5-a0ae-17c5d1a119d1,success,True,754981.8076,765565.9537,316.2103,10584.1461,40.26641490196078,68,256,16.437,10267.958,24.93192901646072,length,20,91.0,91.8,93.0,675.0,300.0,95.55,46.034,True,False,False,True,False,False,40.1092109375,0.3792537285848924
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,67,cb07166d-5c02-4c4d-8523-3f2b86eef24b,success,True,765571.1611,778318.0862,268.2207,12746.9251,48.93609568627451,68,256,16.667,12478.962,20.514526769133525,length,25,91.0,91.48,94.0,540.0,300.0,96.84,44.684799999999996,True,False,False,True,False,False,48.7459453125,0.31205811480578877
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,68,8f3f6660-fd59-4df5-b96b-306ef039e574,success,True,778323.8206,791154.574,287.8118,12830.7534,49.1880062745098,68,256,16.373999,12543.114,20.409604823810103,length,25,92.0,91.36,93.0,561.6,300.0,96.44,42.8516,True,False,False,True,False,False,48.9965390625,0.3104620875209358
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,69,98c9f513-2252-4e74-b01b-b526ea941c43,success,True,791160.1448,803219.4443,322.6299,12059.2995,46.02615529411764,68,256,24.646,11736.555,21.812192760141286,length,23,91.0,91.52173913043478,93.0,522.3913043478261,300.0,96.1304347826087,43.85956521739131,True,False,False,True,False,False,45.84591796875,0.33179764900799896
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,70,de1b6368-6ab1-476c-8bde-0809910bb02c,success,True,803225.4663,815457.1765,390.9125,12231.7102,46.43450078431372,68,256,117.343,11841.073,21.619662339722083,length,24,90.0,91.45833333333333,93.0,542.5,300.0,96.41666666666667,43.03541666666666,True,False,False,True,False,False,46.25419140625,0.32886895946449063
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,71,958bbbaa-8b5e-4cb4-9a9a-e5c850f1491b,success,True,815463.2011,828222.6476,287.267,12759.4465,48.91050784313725,68,256,16.57,12472.349,20.525403835316027,length,24,93.0,91.83333333333333,94.0,430.625,300.0,96.625,44.6875,True,False,False,True,False,False,48.72011328125,0.31222357203547424
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,72,5e46536f-dde2-4be8-9f1c-a3c9d354e7ec,success,True,828227.9558,841774.4425,419.681,13546.4867,51.47766941176471,68,256,117.372,13127.129,19.501598559746004,length,26,91.0,91.42307692307692,93.0,414.8076923076923,300.0,96.6923076923077,42.02346153846155,True,False,False,True,False,False,51.27784765625,0.2966498886735306
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,73,8a7bfce1-5028-4800-a544-df81d97978ee,success,True,841780.4279,856156.463,283.209,14376.0351,55.26598470588235,68,256,16.678,14093.02,18.1650206981896,length,28,91.0,91.42857142857143,93.0,522.3214285714286,300.0,96.92857142857143,42.42107142857143,True,False,False,True,False,False,55.050859375,0.27631844391429766
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,74,dcb54c3d-7246-4fc9-bb3b-69d768f462e9,success,True,856161.5735,868739.0926,273.1478,12577.5191,48.252436470588236,68,256,16.568999,12304.533,20.805340600898873,length,24,91.0,91.45833333333333,93.0,511.25,300.0,96.75,42.01416666666667,True,False,False,True,False,False,48.06458203125,0.316481849124471
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,75,c857d30a-6dec-4519-80fb-eba2f73da347,success,True,868744.1928,884265.1681,294.8296,15520.9753,59.71037529411765,68,256,16.639,15226.28,16.813036408104935,length,30,91.0,91.36666666666666,93.0,428.5,300.0,97.03333333333333,42.05533333333334,True,False,False,True,False,False,59.47765625,0.25575264322297203
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,76,e3adcb50-ca05-4223-9c33-c9fe052e2cfb,success,True,884272.0516,897165.0581,293.8164,12893.0065,49.40858862745098,68,256,16.864,12599.517,20.318239183295677,length,25,91.0,91.48,93.0,525.6,300.0,96.64,42.7152,True,False,False,True,False,False,49.21686328125,0.30907227288578404
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,77,7dea0927-4b08-42e4-a4bf-da38fc53b209,success,True,897170.3565,909325.4301,282.0226,12155.0736,46.56098431372549,68,256,16.433,11873.022,21.56148619955391,length,24,91.0,91.33333333333333,93.0,507.5,300.0,96.54166666666667,43.82208333333333,True,False,False,True,False,False,46.3789921875,0.327984009164059
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,78,af47ae0b-f198-4aba-9987-cff1547677a6,success,True,909331.032,920564.6135,294.4567,11233.5815,42.89852862745098,68,256,16.549,10939.16,23.40216250607908,length,21,91.0,91.66666666666667,93.0,517.1428571428571,300.0,96.04761904761905,44.05904761904762,True,False,False,True,False,False,42.73109375,0.35598358159612575
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,79,25827f9e-cf24-4f57-b24b-c3b80cc55e2b,success,True,920570.5677,932829.8787,292.8469,12259.311,46.92731019607843,68,256,16.588999,11966.496,21.39306276457202,length,23,92.0,91.69565217391305,94.0,514.5652173913044,300.0,96.26086956521739,44.374347826086954,True,False,False,True,False,False,46.744125,0.3254220246639513
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,80,04ef6272-26b6-4608-85d9-473261df3ddd,success,True,932835.6579,944973.9009,286.5054,12138.243,46.477402352941176,68,256,16.626999,11851.892,21.599926830247863,length,24,91.0,91.66666666666667,94.0,592.5,300.0,96.41666666666667,45.92666666666667,True,False,False,True,False,False,46.296453125,0.32856875142408276
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,81,be860299-f109-4272-8218-d69a2767fcda,success,True,944979.1303,958135.4,376.8744,13156.2697,50.11527568627451,68,256,117.199,12779.644,20.031856912446074,length,25,91.0,91.56,93.0,457.8,300.0,96.68,42.1612,True,False,False,True,False,False,49.920484375,0.3047159495564254
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,82,85856ad6-d3ea-4402-929e-4760ff210ff2,success,True,958142.526,971116.1083,304.2054,12973.5823,49.68383098039215,68,256,16.526,12669.532,20.205955515957495,length,25,91.0,91.36,93.0,629.4,300.0,96.44,41.6968,True,False,False,True,False,False,49.490359375,0.3073642622673888
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,83,276f7f03-2c90-435c-9a74-96b298c1ff15,success,True,971122.1457,983786.1759,269.6008,12664.0302,48.60560549019608,68,256,19.662,12394.633,20.654100851554055,length,25,91.0,91.24,92.0,483.6,300.0,97.2,42.278,True,False,False,True,False,False,48.41653515625,0.3141812554234623
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,84,eb87ba5b-4c87-4f81-a3de-77ef860c4e44,success,True,983793.6908,997057.0308,294.3123,13263.34,50.85893215686275,68,256,16.541,12969.253,19.738993448581812,length,25,93.0,91.12,93.0,472.8,300.0,96.76,42.163599999999995,True,False,False,True,False,False,50.66114453125,0.3002610371201082
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,85,a8c0b5ba-8263-431b-bab0-6347cb70d1ef,success,True,997063.7797,1010164.5388,302.5008,13100.7591,50.189248235294116,68,256,16.731,12798.342,20.002590960610366,length,26,91.0,91.5,93.0,598.8461538461538,300.0,96.61538461538461,41.82884615384615,True,False,False,True,False,False,49.9935234375,0.3042707685458847
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,86,3ffa7ad4-cbe0-43a4-86cf-a5ab17178822,success,True,1010170.7026,1021113.8718,293.1813,10943.1692,41.76465843137255,68,256,16.827,10650.119,24.037290099763204,length,21,92.0,91.9047619047619,92.0,552.1428571428571,300.0,97.19047619047619,44.23619047619048,True,False,False,True,False,False,41.60202734375,0.365644868048242
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,87,123485ee-73dc-4391-b464-8e71e0eb366b,success,True,1021119.795,1036194.9714,294.362,15075.1764,57.96397803921568,68,256,17.16,14780.98,17.319555266294927,length,29,92.0,91.34482758620689,93.0,511.55172413793105,300.0,96.93103448275862,41.00689655172414,True,False,False,True,False,False,57.738203125,0.2634575891756213
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,88,018690e0-0da3-4313-b2d3-4ce9d802fcb6,success,True,1036201.3656,1048121.6464,319.2048,11920.2808,45.49441568627451,68,256,16.565,11601.256,22.06657623967612,length,23,92.0,91.3913043478261,92.0,601.304347826087,300.0,96.04347826086956,43.30391304347826,True,False,False,True,False,False,45.31740625,0.3356672205537983
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,89,b7b2f9a4-0a11-466c-9cb3-087b132272e3,success,True,1048127.8377,1060692.0538,310.0895,12564.2161,48.055398431372545,68,256,16.722,12254.319,20.890593757188793,length,24,92.0,91.375,92.0,500.0,300.0,96.375,42.40916666666667,True,False,False,True,False,False,47.86843359375,0.3177786832914236
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,90,29106bb0-87d1-42bd-a217-da5dd5f457ce,success,True,1060698.28,1072320.8466,299.7323,11622.5666,44.403271764705885,68,256,16.542,11322.974,22.608901159712985,length,22,91.0,91.72727272727273,93.0,572.0454545454545,300.0,96.04545454545455,43.309090909090905,True,False,False,True,False,False,44.2303671875,0.3439168328438337
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,91,c9ae12d9-456e-46f7-97b9-1ef4f5db0860,success,True,1072327.5105,1084019.5588,265.5881,11692.0483,44.809647843137256,68,256,16.562,11426.505,22.404050932459224,length,23,91.0,91.52173913043478,93.0,679.5652173913044,300.0,96.30434782608695,43.401739130434784,True,False,False,True,False,False,44.63478515625,0.34080073972339525
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,92,c3a9d929-238b-4b02-bb4f-e9dcb6900372,success,True,1084025.0969,1096607.627,289.4624,12582.5301,48.208108627450976,68,256,16.718,12293.12,20.824656393169512,length,24,91.0,91.75,93.0,538.125,300.0,96.41666666666667,43.13708333333333,True,False,False,True,False,False,48.02,0.3167756726081804
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,93,fc6f29e9-7304-4586-8e82-5678b86f8244,success,True,1096613.8734,1110818.4153,282.222,14204.5419,54.597332941176475,68,256,16.603,13922.214,18.387879973688094,length,28,92.0,91.64285714285714,93.0,545.3571428571429,300.0,96.92857142857143,42.135714285714286,True,False,False,True,False,False,54.3836484375,0.27970848289309985
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,94,08c40e39-04aa-424c-98cd-7e068740bee5,success,True,1110824.1732,1125183.5351,304.0972,14359.3619,55.118685098039215,68,256,16.626,14055.142,18.213974643585956,length,28,92.0,91.53571428571429,93.0,465.5357142857143,300.0,96.60714285714286,41.644285714285715,True,False,False,True,False,False,54.9028984375,0.27706311017370544
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,95,402136dd-2692-4c2d-a437-addf2910d970,success,True,1125188.6976,1139802.4827,298.4068,14613.7851,56.13873843137255,68,256,16.86,14315.476,17.882744520685165,length,28,92.0,91.67857142857143,93.0,495.0,300.0,97.85714285714286,42.14071428571429,True,False,False,True,False,False,55.919828125,0.2720245807022466
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,96,f4cc02d6-b7a9-47bd-bdde-9c635c9154be,success,True,1139808.3957,1154822.901,290.9945,15014.5053,57.739258039215684,68,256,16.475,14723.752,17.386872585194318,length,29,93.0,91.58620689655173,93.0,500.6896551724138,300.0,97.0,41.137241379310346,True,False,False,True,False,False,57.51465625,0.2644815911360824
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,97,ddecd8c8-8086-4f6d-ae4d-47990086a646,success,True,1154828.1832,1170039.0095,280.0854,15210.8263,58.55192509803922,68,256,16.539,14930.868,17.14568771219463,length,29,92.0,91.41379310344827,93.0,422.58620689655174,300.0,97.13793103448276,41.46689655172413,True,False,False,True,False,False,58.323703125,0.2608127910884401
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,98,6e222e61-b842-406a-9b49-f50df7d7aa34,success,True,1170045.1916,1183761.0244,314.2824,13715.8328,52.55509960784314,68,256,54.306,13401.649,19.102126909904893,length,27,91.0,91.18518518518519,92.0,434.44444444444446,300.0,96.85185185185185,42.053703703703704,True,False,False,True,False,False,52.35019140625,0.290573298588336
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,99,d4b8aace-a974-410b-b682-1a98457dbd49,success,True,1183766.0911,1196315.1947,290.4143,12549.1036,48.07329137254902,68,256,17.004,12258.822,20.882920071765458,length,24,92.0,91.45833333333333,93.0,458.75,300.0,96.25,42.900416666666665,True,False,False,True,False,False,47.8860234375,0.31766195450534107
20260821T155136Z-de129ed2,20260821T161303Z-exp-002-continuous-thermal-drift-continuous-tria-18307aae,continuous,Continuous inference,2,2,100,2a1cfefc-4c24-4a8d-9887-63fda93a10b9,success,True,1196320.292,1210390.8371,290.9725,14070.5451,54.03753960784314,68,256,17.415,13779.785,18.577938625312367,length,27,91.0,91.81481481481481,93.0,442.22222222222223,300.0,96.92592592592592,41.623703703703704,True,False,False,True,False,False,53.82728515625,0.2825995729580015
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,1,49714261-fcc7-46c6-b3a8-786a61193df4,success,True,51934.3567,56196.9014,453.206,4262.5447,14.9385831372549,68,256,212.47,3809.5,67.20042000262502,length,8,71.0,77.75,80.0,1485.0,1455.0,70.5,71.15625,True,True,False,True,False,False,14.880859375,1.0072783517901223
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,2,e10b9433-5762-4b40-a374-d628befde3f0,success,True,56203.4846,60308.3483,261.9771,4104.8637,15.070143529411764,68,256,14.751,3842.956,66.61538669711545,length,8,79.0,80.625,82.0,1460.625,1455.0,90.0,77.36375,True,True,False,True,False,False,15.011546875,0.9985091895781452
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,3,cd5bb746-c73c-497c-aa56-d3d19d3206d6,success,True,60313.9613,64420.1331,261.712,4106.1718,15.076312941176472,68,256,15.588,3844.637,66.58626028933291,length,8,81.0,82.5,83.0,1455.0,1455.0,90.0,77.99,True,False,False,True,False,False,15.01811328125,0.9980726089730891
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,4,5e571d18-02e2-4509-ae2e-c1d5aba7f20b,success,True,64425.2889,68532.6566,263.7702,4107.3677,15.07293137254902,68,256,16.559,3843.862,66.5996854205484,length,8,82.0,84.125,85.0,1455.0,1455.0,90.0,77.965,True,False,False,True,False,False,15.0150859375,0.9982738405136475
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,5,34bb278a-fa81-4aac-9cbe-5988f43ac968,success,True,68538.3621,72676.3563,292.5386,4137.9942,15.080218039215685,68,256,16.951,3845.433,66.5724770136419,length,8,84.0,86.0,87.0,1455.0,1455.0,89.25,77.5125,True,True,False,True,False,False,15.02122265625,0.9978660091449962
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,6,0ebcc73d-0cd7-457c-84fc-32140ec4eb2a,success,True,72681.798,76796.0739,253.364,4114.2759,15.140830980392158,68,256,16.947,3860.989,66.30425520507828,length,8,85.0,87.375,88.0,1455.0,1455.0,90.0,73.39,True,True,False,True,False,False,15.08198828125,0.993845587528084
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,7,f83152c3-dcb7-425a-a694-ae5462600161,success,True,76801.9649,80946.8064,277.1186,4144.8415,15.167540784313726,68,256,16.486999,3867.841,66.1867951655717,length,8,86.0,88.75,90.0,1453.125,1440.0,89.75,73.69125,True,True,False,True,False,False,15.10875390625,0.9920849593208382
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,8,6f1bf0fd-f91b-4b40-b9f4-881d50e8ad54,success,True,80953.4978,85095.4082,255.5684,4141.9104,15.240556862745098,68,256,16.395,3886.38,65.87106767737586,length,8,87.0,90.125,91.0,1447.5,1425.0,90.0,73.415,True,True,False,True,False,False,15.181171875,0.9873524671145051
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,9,ebbc556e-8bb2-4efb-8c82-3b5beae57a6f,success,True,85100.5895,89263.5775,275.4557,4162.988,15.245224705882352,68,256,16.439,3887.473,65.85254740032921,length,8,87.0,91.125,92.0,1447.5,1425.0,89.75,73.34375,True,True,False,True,False,False,15.18544140625,0.9870748635796237
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,10,df6caa17-c271-4d90-91aa-dba6e9b0d758,success,True,89269.8502,93588.68,285.3329,4318.8298,15.817634901960785,68,256,16.573,4033.652,63.46606003690948,length,9,89.0,91.77777777777777,93.0,1386.6666666666667,1335.0,90.22222222222223,70.04777777777777,True,False,False,True,False,False,15.756453125,0.9513034047420229
20260821T155136Z-de129ed2,20260821T163413Z-exp-002-continuous-thermal-drift-continuous-tria-d63379c2,continuous,Continuous inference,3,3,11,3a123b14-a522-4fd6-87cf-97ed913395e6,success,True,93594.134,98124.3675,261.9009,4530.2335,16.738559215686273,68,256,16.54,4268.546,59.97358351063805,length,8,92.0,91.875,92.0,1295.625,1140.0,90.375,68.31625,True,False,False,True,False,False,16.6740078125,0.8989540890843088
