execution_id,run_id,request_id,trial_number,iteration,sequence_number,scenario_id,target_prompt_tokens,actual_prompt_tokens,prompt_token_error,prompt_eval_duration_ms,prompt_tokens_per_second,client_ttft_ms,client_e2e_ms,output_tokens,done_reason,engine_load_duration_ms,gpu_sample_count,gpu_memory_used_max_mib,gpu_utilization_mean_pct,gpu_utilization_max_pct,gpu_temperature_mean_c,gpu_temperature_max_c,gpu_sm_clock_mean_mhz,gpu_power_mean_w
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ea28fef5-3817-4b0b-b1e2-41abfce750f2,2,2,17,prompt-04096,4096,4096,0,771.662,5308.023461049009,807.949241,819.381318,2,stop,2.587322,8,6628.0,59.0,100.0,71.5,73.0,1732.5,240.92000000000002
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,e56c0851-cd2c-4334-a57c-ff18d0e881ed,2,2,18,prompt-00512,512,512,0,98.667,5189.171658203857,108.12084,118.938467,2,stop,2.080561,2,6628.0,100.0,100.0,73.0,73.0,1680.0,257.74
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,64c76740-533d-4ded-ab2f-7219a1fa81dc,2,2,19,prompt-16384,16384,16384,0,3698.815,4429.526753838729,3847.95595,3862.061509,2,stop,3.955172,38,6628.0,74.21052631578948,100.0,73.42105263157895,74.0,1590.0,278.2473684210526
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,f4bc4580-0c1f-41f9-962b-52d1fdeba845,2,2,20,prompt-01024,1024,1024,0,191.472,5348.0404445558615,208.983215,219.834712,2,stop,2.561611,2,6628.0,100.0,100.0,74.0,74.0,1560.0,299.52
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,fbb268f8-f853-435a-9373-cd8042abab9c,2,2,21,prompt-08192,8192,8192,0,1646.46,4975.523243807927,1760.994375,1773.151903,2,stop,6.700714,18,6628.0,100.0,100.0,74.0,74.0,1590.0,266.3511111111111
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,b15494c0-eb18-4b66-9546-24e861943740,2,2,22,prompt-00256,256,256,0,51.261,4994.050057548624,60.899849,71.526706,2,stop,2.636252,1,6628.0,100.0,100.0,74.0,74.0,1590.0,299.14
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,93b28bc3-a6e1-4a9f-b0c2-249882968ede,2,2,23,prompt-02048,2048,2048,0,375.935,5447.75027597856,400.266548,411.439065,2,stop,2.587452,4,6628.0,5.0,5.0,71.0,71.0,1875.0,282.15
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,7a421828-7ae3-4cfe-bb50-9eef5c94fd8e,2,3,24,prompt-00128,128,128,0,28.452,4498.805004920568,35.989633,46.80934,2,stop,2.566591,0,,,,,,,
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ac127d0e-ad3f-4a0f-8d4b-f204e68c325c,2,3,25,prompt-04096,4096,4096,0,771.996,5305.726972678614,813.308314,825.006072,2,stop,3.485753,8,6628.0,74.0,97.0,74.125,75.0,1590.0,233.475
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,f387bdc4-91ed-41e1-a628-95b500c2d383,2,3,26,prompt-00512,512,512,0,98.533,5196.228674657222,112.115203,123.01025,2,stop,2.474821,1,6628.0,97.0,97.0,75.0,75.0,1590.0,257.95
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ef40becc-2466-4c9c-b5cc-d2a736e65a36,2,3,27,prompt-16384,16384,16384,0,3704.997,4422.13583438799,3914.177803,3928.332532,2,stop,4.148553,39,6628.0,79.15384615384616,100.0,74.56410256410257,76.0,1610.3846153846155,279.13974358974355
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,d243566b-5f29-4030-b1b6-1c228bd805c5,2,3,28,prompt-01024,1024,1024,0,191.509,5347.007190262599,209.493105,220.576322,2,stop,2.830282,2,6628.0,40.0,40.0,73.0,73.0,1875.0,288.59
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ca85794b-3c6c-4e2d-b4ea-52c3242a2ca1,2,3,29,prompt-08192,8192,8192,0,1649.273,4967.0369914501725,1743.403013,1756.101462,2,stop,3.196082,17,6628.0,78.82352941176471,100.0,75.23529411764706,76.0,1597.0588235294117,262.8241176470588
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,4fa40398-946d-4ea0-b0ce-03d429c5758a,2,3,30,prompt-00256,256,256,0,52.772,4851.05737891306,63.100381,73.678878,2,stop,2.373711,1,6628.0,100.0,100.0,76.0,76.0,1575.0,299.82
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,2b86337a-449b-4217-b19b-2a6e20d2628b,2,3,31,prompt-02048,2048,2048,0,377.021,5432.058161216484,401.712679,412.674516,2,stop,2.631901,4,6628.0,100.0,100.0,75.25,76.0,1586.25,270.42
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,c0114fe3-e8b5-4692-9f36-d6f6271593e9,2,4,32,prompt-00128,128,128,0,28.394,4507.994646756357,35.360703,45.60894,2,stop,2.270271,0,,,,,,,
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,c42e5fee-23a9-4a57-bdf0-84992a914b81,2,4,33,prompt-04096,4096,4096,0,774.518,5288.450365259426,814.289374,825.982322,2,stop,2.922792,8,6628.0,36.0,36.0,75.0,76.0,1740.0,246.505
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,1133cbdf-12a8-463f-8cdd-27514bf6c1a7,2,4,34,prompt-00512,512,512,0,98.341,5206.373740352447,109.01394,119.680697,2,stop,2.193502,1,6628.0,0.0,0.0,73.0,73.0,1875.0,255.4
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,87d7d6e1-8f6c-4a04-a6cc-1667a8bfbb92,2,4,35,prompt-16384,16384,16384,0,3715.345,4409.81927654094,3868.684563,3882.698772,2,stop,3.794612,39,6628.0,79.48717948717949,100.0,75.92307692307692,77.0,1608.8461538461538,280.41153846153844
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ebb9b58d-1653-4afc-85a2-5c2685d17b52,2,4,36,prompt-01024,1024,1024,0,191.925,5335.417480786766,210.084825,220.826392,2,stop,2.293732,2,6628.0,100.0,100.0,77.0,77.0,1545.0,299.35
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,c9086529-12d8-4cfa-b625-9e889c5bcfff,2,4,37,prompt-08192,8192,8192,0,1654.78,4950.507016038386,1736.403089,1748.926157,2,stop,3.352102,17,6628.0,100.0,100.0,76.11764705882354,77.0,1650.0,265.43470588235294
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,441272a4-854e-48c5-b77b-de736af4b824,2,4,38,prompt-00256,256,256,0,53.093,4821.72791140075,61.95971,72.467917,2,stop,2.672191,1,6628.0,100.0,100.0,77.0,77.0,1575.0,298.62
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,36f1c661-908e-4ee3-ade9-4e3761fd00c0,2,4,39,prompt-02048,2048,2048,0,379.443,5397.385114496776,403.10044,413.992797,2,stop,2.351891,4,6628.0,100.0,100.0,75.0,75.0,1845.0,276.3
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,ee88a5ae-0125-45c7-9fc7-c1bc94f97fc6,2,5,40,prompt-00128,128,128,0,28.881,4431.979502094803,35.209612,45.458379,2,stop,2.138301,1,6628.0,96.0,96.0,76.0,76.0,1815.0,259.94
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,73623ecd-3552-457a-aa44-5b552b6b5ebf,2,5,41,prompt-04096,4096,4096,0,779.155,5256.977109817687,819.358058,830.839186,2,stop,2.955432,8,6628.0,96.0,96.0,76.625,77.0,1665.0,244.18375
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,a3b6a9e1-c0dc-48a6-89ca-df0a43683086,2,5,42,prompt-00512,512,512,0,99.322,5154.950564829544,113.577783,124.42618,2,stop,2.241412,2,6628.0,100.0,100.0,77.0,77.0,1575.0,257.32
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,682fd236-dc21-4448-94b7-3d777894b54b,2,5,43,prompt-16384,16384,16384,0,3723.17,4400.551143246212,3901.131545,3915.442294,2,stop,4.421993,39,6628.0,100.0,100.0,76.56410256410257,78.0,1610.3846153846155,278.47897435897437
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,d31adee4-605f-4f3e-8e2b-bf59cb2e84bd,2,5,44,prompt-01024,1024,1024,0,191.48,5347.81700438688,209.593865,220.526552,2,stop,2.344992,2,6628.0,100.0,100.0,77.5,78.0,1567.5,288.21500000000003
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,1e006859-6e03-40d2-a126-d5a1ebfa6e69,2,5,45,prompt-08192,8192,8192,0,1658.014,4940.850921644811,1735.371679,1747.739437,2,stop,3.099242,17,6628.0,100.0,100.0,77.52941176470588,78.0,1575.8823529411766,269.3317647058824
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,cf0f4d33-4545-49d0-9815-b30130175791,2,5,46,prompt-00256,256,256,0,51.813,4940.844961689151,59.200898,69.771505,2,stop,2.208062,1,6628.0,100.0,100.0,78.0,78.0,1785.0,299.27
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,7a3a4e89-2a24-4887-954d-47126c0fc028,2,5,47,prompt-02048,2048,2048,0,380.068,5388.5094246292765,407.427053,418.47467,2,stop,2.182001,4,6628.0,100.0,100.0,78.0,78.0,1732.5,289.6675
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,fa742860-1e91-495e-aa29-c7195cb72654,2,6,48,prompt-00128,128,128,0,28.143,4548.200262942827,34.983533,45.19758,2,stop,2.241951,1,6628.0,100.0,100.0,78.0,78.0,1575.0,260.86
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,9ba682de-7795-497b-b2d0-dbe211800703,2,6,49,prompt-04096,4096,4096,0,777.914,5265.363523474317,828.166304,839.524411,2,stop,2.668982,8,6628.0,100.0,100.0,76.125,78.0,1640.625,232.45375
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,7f1d6819-1f0e-4ee0-b2ee-f00be505b634,2,6,50,prompt-00512,512,512,0,98.985,5172.500883972319,110.538422,121.185598,2,stop,2.172941,1,6628.0,100.0,100.0,78.0,78.0,1575.0,256.11
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,948ca69d-f0dc-491a-a526-4f2e3f256c53,2,6,51,prompt-16384,16384,16384,0,3726.751,4396.322695023091,3879.696861,3894.02927,2,stop,4.210452,39,6628.0,100.0,100.0,78.1025641025641,79.0,1583.076923076923,281.00538461538457
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,29cb18a7-d2f4-4513-b26e-9b8a74547cee,2,6,52,prompt-01024,1024,1024,0,190.875,5364.767518009168,212.825938,223.699375,2,stop,2.839182,3,6628.0,100.0,100.0,79.0,79.0,1710.0,299.31
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,654772e0-3d22-4605-aeba-08f406390640,2,6,53,prompt-08192,8192,8192,0,1658.256,4940.129871382947,1758.830654,1770.699382,2,stop,3.446732,17,6628.0,41.1764705882353,100.0,77.52941176470588,79.0,1661.4705882352941,261.8841176470588
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,538294d1-dac0-4a13-8402-3f259813a180,2,6,54,prompt-00256,256,256,0,52.733,4854.64509889443,60.980159,71.456416,2,stop,2.047501,1,6628.0,100.0,100.0,79.0,79.0,1560.0,299.32
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,e4ffeb80-04d4-4858-b4c7-095063283d11,2,6,55,prompt-02048,2048,2048,0,379.555,5395.792441148187,402.87348,413.615957,2,stop,2.644551,4,6628.0,29.5,100.0,76.0,79.0,1740.0,273.37
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,3cbd7fdf-4d95-4619-ac24-c7d4e7facfcc,2,7,56,prompt-00128,128,128,0,28.498,4491.543266194119,34.196922,44.502959,2,stop,2.047052,1,6628.0,6.0,6.0,75.0,75.0,1800.0,264.72
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,6c67719d-711f-44d7-855d-d243da7e28a2,2,7,57,prompt-04096,4096,4096,0,778.485,5261.501506130498,816.250136,827.968574,2,stop,2.741662,8,6628.0,53.0,100.0,77.0,78.0,1717.5,242.68
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,5a1bb72e-2827-47a5-90ba-2a2f198bdb2f,2,7,58,prompt-00512,512,512,0,99.275,5157.391085368925,110.994432,121.810699,2,stop,2.273552,1,6628.0,100.0,100.0,79.0,79.0,1800.0,260.02
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,691d3bde-8eff-4bdb-918f-0d7623b7caf3,2,7,59,prompt-16384,16384,16384,0,3732.334,4389.7464696353545,3919.608517,3933.670046,2,stop,4.363383,40,6628.0,75.0,100.0,78.25,79.0,1623.375,276.71675
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,40b5e6a8-0ec2-4731-8d79-f8dde4a42f12,2,7,60,prompt-01024,1024,1024,0,192.143,5329.364067387311,208.781865,219.726232,2,stop,2.488542,2,6628.0,100.0,100.0,79.0,79.0,1530.0,298.88
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,f68ee1e9-25e9-4d57-81ff-0223c80b5148,2,7,61,prompt-08192,8192,8192,0,1660.232,4934.250152990667,1766.628759,1779.401747,2,stop,3.180262,18,6628.0,97.33333333333333,100.0,79.0,79.0,1582.5,273.08500000000004
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,a2a0e9e1-9ff3-4669-bc06-3a9e62bcb278,2,7,62,prompt-00256,256,256,0,51.955,4927.3409681455105,61.76578,72.086196,2,stop,2.602352,0,,,,,,,
20260826T175114Z-2f660709,20260826T175228Z-exp-005-natural-corpus-prefill-scaling-fixed-run-35e5b7a0,20fe3321-d5bf-48a2-bf14-c08968fdd331,2,7,63,prompt-02048,2048,2048,0,380.215,5386.42610102179,405.355102,416.484889,2,stop,2.584901,5,6628.0,84.0,84.0,77.8,79.0,1737.0,281.842
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,4efd0e43-3ba9-4c35-a447-85f0276a1b26,3,1,8,prompt-00128,128,128,0,29.09,4400.137504297009,36.256824,46.59743,2,stop,2.113601,1,6628.0,65.0,65.0,78.0,78.0,1665.0,292.4
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,b19e19bb-7d72-49c0-98ba-5f2a5bcabd97,3,1,9,prompt-04096,4096,4096,0,778.18,5263.563699915187,834.508898,846.077145,2,stop,3.707442,8,6628.0,78.125,100.0,76.75,78.0,1753.125,271.27250000000004
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,deceae57-1abf-4824-9e41-a12cc40d15a9,3,1,10,prompt-00512,512,512,0,98.047,5221.985374361276,109.698871,120.440148,2,stop,3.390042,2,6628.0,100.0,100.0,76.5,78.0,1717.5,261.71999999999997
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,0f611a3f-c1d4-4ba4-b805-08dcc155fabe,3,1,11,prompt-16384,16384,16384,0,3730.336,4392.09765554631,3877.16702,3891.576869,2,stop,4.777233,38,6628.0,100.0,100.0,77.63157894736842,78.0,1593.5526315789473,280.733947368421
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,761e243c-8bc6-472e-955c-139e3d90c50f,3,1,12,prompt-01024,1024,1024,0,191.534,5346.309271460941,212.352136,223.092173,2,stop,2.838392,2,6628.0,100.0,100.0,79.0,79.0,1545.0,299.46
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,b0f16dcd-d65a-4e1c-b521-d60fb6ee0ad6,3,1,13,prompt-08192,8192,8192,0,1659.752,4935.677137307261,1744.604805,1756.542322,2,stop,3.702733,17,6628.0,42.94117647058823,100.0,78.41176470588235,79.0,1641.1764705882354,263.00176470588235
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,e2b7ca9b-16d9-4e8f-9286-0a8cab72906b,3,1,14,prompt-00256,256,256,0,51.653,4956.149691208642,60.166759,70.474665,2,stop,2.699462,1,6628.0,100.0,100.0,79.0,79.0,1575.0,299.34
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,675537e7-e22f-41ff-bc93-e025a4e9f858,3,1,15,prompt-02048,2048,2048,0,379.723,5393.405192732597,402.60326,413.773527,2,stop,2.756322,4,6628.0,40.0,40.0,78.0,78.0,1815.0,270.38
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,cd8debea-6cff-484a-8cd2-255ab08d046e,3,2,16,prompt-00128,128,128,0,27.78,4607.631389488841,34.202302,44.616709,2,stop,2.264652,1,6628.0,40.0,40.0,79.0,79.0,1755.0,254.48
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,988da0bf-34e3-426c-9eb6-aba667dcaaaa,3,2,17,prompt-04096,4096,4096,0,778.075,5264.274009574912,822.00067,832.887256,2,stop,2.838062,8,6628.0,77.5,100.0,78.375,79.0,1642.5,244.57375
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,79d7af9e-b307-408f-841f-4c74e4a4d055,3,2,18,prompt-00512,512,512,0,98.462,5199.975625114258,109.12786,119.735507,2,stop,2.865912,1,6628.0,100.0,100.0,79.0,79.0,1575.0,258.69
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,ee6c820c-0345-409d-a914-192d470dacda,3,2,19,prompt-16384,16384,16384,0,3733.816,4388.004122324185,3895.12484,3909.122479,2,stop,4.642683,39,6628.0,74.35897435897436,100.0,78.35897435897436,79.0,1616.1538461538462,278.8769230769231
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,4ad7e229-3f73-4e08-a1c0-af30a3a69105,3,2,20,prompt-01024,1024,1024,0,191.559,5345.61153482739,213.473537,224.346624,2,stop,3.117422,2,6628.0,87.0,100.0,77.5,79.0,1560.0,288.90999999999997
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,0a31f38e-d045-4651-986d-64649c056cb8,3,2,21,prompt-08192,8192,8192,0,1662.49,4927.548436381572,1780.450348,1794.495356,2,stop,3.628503,18,6628.0,88.44444444444444,100.0,78.5,79.0,1568.3333333333333,269.24555555555554
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,ccd674e8-30d5-4220-870d-c3fc192abb10,3,2,22,prompt-00256,256,256,0,53.402,4793.827946518857,65.505253,75.747619,2,stop,2.645521,1,6628.0,100.0,100.0,79.0,79.0,1560.0,298.9
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,f5c1ab5f-b7f5-430a-b4c7-df7650ca92f9,3,2,23,prompt-02048,2048,2048,0,379.829,5391.900039228179,406.303182,417.563619,2,stop,3.184003,4,6628.0,100.0,100.0,79.0,79.0,1567.5,279.115
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,d382f189-531f-4867-ab2c-fedc56c718cd,3,3,24,prompt-00128,128,128,0,27.803,4603.819731683631,34.306222,44.412719,2,stop,2.307412,1,6628.0,100.0,100.0,79.0,79.0,1575.0,259.33
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,97433276-a4c8-45ed-a560-80c583ea594c,3,3,25,prompt-04096,4096,4096,0,779.249,5256.3429661122445,818.203517,830.118205,2,stop,2.802972,8,6628.0,0.0,0.0,77.75,79.0,1753.125,234.03375
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,4bf00694-8129-41f2-a84d-9e0f14dc0a93,3,3,26,prompt-00512,512,512,0,98.012,5223.850140799086,109.65556,119.975267,2,stop,2.240262,1,6628.0,0.0,0.0,79.0,79.0,1575.0,259.54
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,c7892c56-2392-452f-95de-c13bdee141b9,3,3,27,prompt-16384,16384,16384,0,3739.187,4381.701155892979,3912.331972,3927.276122,2,stop,4.563572,40,6628.0,93.475,100.0,79.225,80.0,1567.5,281.56575000000004
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,8bf6ad6d-3775-4e6f-b2a8-7f9e5f9b2643,3,3,28,prompt-01024,1024,1024,0,191.606,5344.300282872144,211.302426,222.368663,2,stop,2.521682,2,6628.0,100.0,100.0,80.0,80.0,1545.0,299.23
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,94a8214c-343f-4e6d-a5de-edc2a3314995,3,3,29,prompt-08192,8192,8192,0,1663.187,4925.483424293239,1743.705075,1756.325883,2,stop,3.598492,17,6628.0,100.0,100.0,79.70588235294117,80.0,1639.4117647058824,263.8629411764706
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,f00c60b2-7a69-4d62-a518-239ba34141ab,3,3,30,prompt-00256,256,256,0,52.148,4909.104855411521,61.40663,71.997887,2,stop,2.498041,1,6628.0,100.0,100.0,80.0,80.0,1560.0,299.36
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,a1541573-41af-4f0c-84a7-23833621481a,3,3,31,prompt-02048,2048,2048,0,381.261,5371.648293426288,409.828794,420.654781,2,stop,3.169422,4,6628.0,100.0,100.0,80.0,80.0,1800.0,268.73
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,ec244095-1e25-4e0a-8b50-9ae66da24521,3,4,32,prompt-00128,128,128,0,27.798,4604.647816389668,34.359482,44.486088,2,stop,1.980961,1,6628.0,58.0,58.0,80.0,80.0,1740.0,252.54
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,a33dcc56-8aab-4fca-aff9-803fc04b02b4,3,4,33,prompt-04096,4096,4096,0,780.385,5248.691351063898,816.680036,828.066694,2,stop,3.033282,8,6628.0,58.0,58.0,80.0,80.0,1636.875,242.715
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,ec3df9f5-b977-4cb8-8347-a49dc672a833,3,4,34,prompt-00512,512,512,0,97.752,5237.744496276291,109.451711,120.167608,2,stop,2.823922,1,6628.0,100.0,100.0,80.0,80.0,1575.0,260.25
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,61c1867a-31ac-44f9-94bc-199832e01480,3,4,35,prompt-16384,16384,16384,0,3743.537,4376.609607438099,3892.350709,3906.233607,2,stop,4.415042,39,6628.0,100.0,100.0,79.53846153846153,81.0,1597.3076923076924,279.78538461538466
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,9d648c2b-1d1f-470a-8b99-ad36327f3eed,3,4,36,prompt-01024,1024,1024,0,192.302,5324.957618745515,212.376127,223.266894,2,stop,2.827862,3,6628.0,100.0,100.0,80.0,81.0,1560.0,291.5566666666667
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,14fca6aa-d436-4911-9902-04383df0cb74,3,4,37,prompt-08192,8192,8192,0,1666.513,4915.653223227182,1766.975999,1779.433417,2,stop,4.140323,17,6628.0,100.0,100.0,79.6470588235294,80.0,1564.4117647058824,269.49764705882353
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,f89b113b-c738-49b7-aa93-1a069652ed3a,3,4,38,prompt-00256,256,256,0,53.54,4781.4717967874485,63.18183,73.925907,2,stop,2.651382,1,6628.0,100.0,100.0,80.0,80.0,1545.0,298.32
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,76c1c302-7525-4f24-bc7b-e81a04804f41,3,4,39,prompt-02048,2048,2048,0,380.98,5375.610268255552,411.129985,422.734663,2,stop,3.310972,4,6628.0,100.0,100.0,80.0,80.0,1552.5,288.475
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,3b9690ab-cb4b-4c98-a5f7-a1789a5f49b6,3,5,40,prompt-00128,128,128,0,28.217,4536.272459864621,36.209923,46.6619,2,stop,2.564882,1,6628.0,100.0,100.0,80.0,80.0,1575.0,258.94
